"year","month","date_of_month","day_of_week","autos"
2011,4,19,2,12563.2656110903
2011,4,20,3,12214.7368605068
2011,4,21,4,12274.4991138681
2011,4,22,5,11111.6460592376
2011,4,23,6,7524.35345037183
2011,4,24,7,6571.23447191787
2011,4,25,1,11427.0470120621
2011,4,26,2,12562.8240373838
2011,4,27,3,12006.8585340757
2011,4,28,4,12180.3357936107
2011,4,29,5,11457.9039600415
2011,4,30,6,7663.89714545721
2011,5,1,7,6926.61844098232
2011,5,2,1,11594.9396000401
2011,5,3,2,12299.389294167
2011,5,4,3,11983.4662260325
2011,5,5,4,12054.5954274155
2011,5,6,5,11824.8233416879
2011,5,7,6,7919.65360436947
2011,5,8,7,6970.92072994715
2011,5,9,1,11510.3040671008
2011,5,10,2,12578.047036054
2011,5,11,3,12465.2118296351
2011,5,12,4,12202.5997985023
2011,5,13,5,11125.5022989444
2011,5,14,6,7854.40739658797
2011,5,15,7,7060.21227010043
2011,5,16,1,11898.7740717736
2011,5,17,2,12818.5051330702
2011,5,18,3,12387.8534748302
2011,5,19,4,12220.5525786442
2011,5,20,5,12010.5000713254
2011,5,21,6,7934.02858580951
2011,5,22,7,7255.9636635471
2011,5,23,1,11896.3761317922
2011,5,24,2,12851.7504353443
2011,5,25,3,12714.2577990778
2011,5,26,4,12822.2355796956
2011,5,27,5,12380.2212140771
2011,5,28,6,8276.88875650522
2011,5,29,7,7143.98146082714
2011,5,30,1,7494.0349207543
2011,5,31,2,12191.2593689236
2011,6,1,3,13447.1712551433
2011,6,2,4,13257.2444156792
2011,6,3,5,12680.5105191479
2011,6,4,6,8397.90421122755
2011,6,5,7,7261.43705396223
2011,6,6,1,11934.3018403051
2011,6,7,2,12628.089629538
2011,6,8,3,12660.0375331967
2011,6,9,4,12471.3558407157
2011,6,10,5,12279.8766702444
2011,6,11,6,8090.12602271364
2011,6,12,7,7311.42969563356
2011,6,13,1,11743.0276080732
2011,6,14,2,12841.3117483002
2011,6,15,3,12679.7360489188
2011,6,16,4,12990.1991806053
2011,6,17,5,12461.9075726884
2011,6,18,6,8499.12169976956
2011,6,19,7,7344.06144924308
2011,6,20,1,12045.8907473845
2011,6,21,2,13143.1500709346
2011,6,22,3,13016.0563170633
2011,6,23,4,12681.4366744054
2011,6,24,5,12505.4279771873
2011,6,25,6,8350.31725568752
2011,6,26,7,7142.41691688002
2011,6,27,1,12343.7160787127
2011,6,28,2,13233.4982088844
2011,6,29,3,13001.0181967746
2011,6,30,4,13193.8229782591
2011,7,1,5,13393.3747909875
2011,7,2,6,8510.16589369908
2011,7,3,7,7490.54648464809
2011,7,4,1,7541.51490419137
2011,7,5,2,12753.0096182745
2011,7,6,3,13949.685959838
2011,7,7,4,14200.6680472952
2011,7,8,5,13364.1590583893
2011,7,9,6,8846.27235571029
2011,7,10,7,7635.69749036826
2011,7,11,1,12618.8607076299
2011,7,12,2,13391.6166571723
2011,7,13,3,12900.1823990088
2011,7,14,4,13278.3578943693
2011,7,15,5,13098.3748116452
2011,7,16,6,8534.62589786311
2011,7,17,7,7637.6162770947
2011,7,18,1,12413.8373108063
2011,7,19,2,13154.4499192542
2011,7,20,3,13220.6373045521
2011,7,21,4,13261.371322282
2011,7,22,5,12776.7209331583
2011,7,23,6,8672.16635687223
2011,7,24,7,7351.60292976514
2011,7,25,1,12125.2516955381
2011,7,26,2,13269.3379310104
2011,7,27,3,13022.9022356958
2011,7,28,4,13152.1437348236
2011,7,29,5,12503.25118599
2011,7,30,6,8338.80933900335
2011,7,31,7,7449.86366867301
2011,8,1,1,12545.921959599
2011,8,2,2,13491.1433288613
2011,8,3,3,13164.407523495
2011,8,4,4,13028.5050438678
2011,8,5,5,12848.9541899747
2011,8,6,6,8567.29076827525
2011,8,7,7,7605.33587799453
2011,8,8,1,12505.6226752374
2011,8,9,2,13361.070027335
2011,8,10,3,13159.4093918698
2011,8,11,4,13089.9366158601
2011,8,12,5,12976.0095803605
2011,8,13,6,8447.35338530321
2011,8,14,7,7470.51125709586
2011,8,15,1,12756.6531417441
2011,8,16,2,13576.74921271
2011,8,17,3,13267.6696148401
2011,8,18,4,13151.0097772702
2011,8,19,5,12900.6504892324
2011,8,20,6,8572.0754415208
2011,8,21,7,7494.34054355732
2011,8,22,1,12287.6163553749
2011,8,23,2,13423.0902298431
2011,8,24,3,12985.0413496265
2011,8,25,4,13043.7879096213
2011,8,26,5,12910.0632071314
2011,8,27,6,8701.0534292318
2011,8,28,7,7634.45632234183
2011,8,29,1,12280.2416848961
2011,8,30,2,13560.3752284112
2011,8,31,3,13391.5904606611
2011,9,1,4,13720.8188251347
2011,9,2,5,13223.1394855416
2011,9,3,6,8588.37936091647
2011,9,4,7,7399.24813735724
2011,9,5,1,7767.78152907554
2011,9,6,2,12892.4714358438
2011,9,7,3,14233.6198558251
2011,9,8,4,13545.300429155
2011,9,9,5,13536.9516821306
2011,9,10,6,9112.64809140061
2011,9,11,7,7501.44875293971
2011,9,12,1,12770.3084729235
2011,9,13,2,13203.4831340992
2011,9,14,3,13588.1127157868
2011,9,15,4,13583.0211859657
2011,9,16,5,13322.6243239633
2011,9,17,6,8792.79368319052
2011,9,18,7,7722.85577770183
2011,9,19,1,12817.5546620593
2011,9,20,2,13648.0265385903
2011,9,21,3,13137.3650795659
2011,9,22,4,13157.7076168281
2011,9,23,5,13062.2843378971
2011,9,24,6,8493.91632685876
2011,9,25,7,7607.63064568349
2011,9,26,1,12718.9230526824
2011,9,27,2,13453.6984493584
2011,9,28,3,12814.5672603229
2011,9,29,4,12812.158409715
2011,9,30,5,12419.6596919961
2011,10,1,6,8507.25297409147
2011,10,2,7,7418.1973917773
2011,10,3,1,12310.1718230135
2011,10,4,2,12925.5297798569
2011,10,5,3,12748.3462106746
2011,10,6,4,12745.0505033424
2011,10,7,5,12192.4574485952
2011,10,8,6,8205.53187930991
2011,10,9,7,7160.13056682455
2011,10,10,1,11838.236925365
2011,10,11,2,12866.133389897
2011,10,12,3,12581.853666551
2011,10,13,4,12198.292771029
2011,10,14,5,12067.1696647272
2011,10,15,6,8041.67970505695
2011,10,16,7,7143.30084445415
2011,10,17,1,11803.0678187206
2011,10,18,2,12820.6010214839
2011,10,19,3,12605.2553954787
2011,10,20,4,12537.2491174686
2011,10,21,5,11934.9646223811
2011,10,22,6,7899.25641736174
2011,10,23,7,7103.45249132493
2011,10,24,1,11773.5339393796
2011,10,25,2,12671.8654818623
2011,10,26,3,12083.3671448094
2011,10,27,4,12389.3302878012
2011,10,28,5,12048.7801330582
2011,10,29,6,7810.77725166275
2011,10,30,7,6870.79290800275
2011,10,31,1,9826.84203014451
2011,11,1,2,13632.0161098746
2011,11,2,3,12658.3920446494
2011,11,3,4,12307.6269351604
2011,11,4,5,11964.6935410168
2011,11,5,6,8047.34260453906
2011,11,6,7,7235.50017997939
2011,11,7,1,11575.4966701652
2011,11,8,2,12300.2961741372
2011,11,9,3,11989.5621659281
2011,11,10,4,11976.1388174169
2011,11,11,5,14390.9790864097
2011,11,12,6,8086.98845677256
2011,11,13,7,6877.40452952354
2011,11,14,1,11590.3055945017
2011,11,15,2,12675.2535520349
2011,11,16,3,12431.6130881104
2011,11,17,4,12460.5879790051
2011,11,18,5,12426.7822760342
2011,11,19,6,8041.82855766787
2011,11,20,7,7219.1430319949
2011,11,21,1,12929.9723504085
2011,11,22,2,13415.9232880309
2011,11,23,3,11775.031270827
2011,11,24,4,6894.43843922911
2011,11,25,5,8617.48489526557
2011,11,26,6,7511.37153138282
2011,11,27,7,6878.66327409653
2011,11,28,1,12409.5137323666
2011,11,29,2,13202.6236028386
2011,11,30,3,12583.4885430311
2011,12,1,4,12717.05185697
2011,12,2,5,11853.9533389363
2011,12,3,6,7895.99967987098
2011,12,4,7,6956.31867829324
2011,12,5,1,11621.6726955845
2011,12,6,2,12477.6710866561
2011,12,7,3,12119.958428646
2011,12,8,4,12023.7262626646
2011,12,9,5,11564.8712252177
2011,12,10,6,7657.52759090056
2011,12,11,7,6832.396641678
2011,12,12,1,12085.3522205357
2011,12,13,2,12593.2168768891
2011,12,14,3,12632.3159655607
2011,12,15,4,12505.5650369704
2011,12,16,5,12210.8842934217
2011,12,17,6,7941.58486334644
2011,12,18,7,6876.41213192448
2011,12,19,1,12708.8701890107
2011,12,20,2,13642.0480435279
2011,12,21,3,13225.8797764014
2011,12,22,4,12216.5724495334
2011,12,23,5,10015.6972920436
2011,12,24,6,6688.06697848579
2011,12,25,7,5729.86405197904
2011,12,26,1,8039.10622049758
2011,12,27,2,12473.570089305
2011,12,28,3,13477.5200779631
2011,12,29,4,12985.6128519773
2011,12,30,5,12436.2394493175
2011,12,31,6,8036.0682847885
2012,1,1,7,6628.65637173458
2012,1,2,1,7821.11879073883
2012,1,3,2,11323.4750894501
2012,1,4,3,12076.5346870248
2012,1,5,4,12168.8798677753
2012,1,6,5,11920.5508992296
2012,1,7,6,7784.01812805874
2012,1,8,7,6885.88584381961
2012,1,9,1,11247.321308784
2012,1,10,2,11937.5393860506
2012,1,11,3,11858.916754782
2012,1,12,4,12391.3096051807
2012,1,13,5,11379.6792345663
2012,1,14,6,7902.22160887304
2012,1,15,7,6900.35262964214
2012,1,16,1,10707.3936915608
2012,1,17,2,12174.9061467056
2012,1,18,3,11980.5687943788
2012,1,19,4,11995.2916952534
2012,1,20,5,11913.9272490625
2012,1,21,6,7947.80022228242
2012,1,22,7,6816.42673579108
2012,1,23,1,11463.3902971067
2012,1,24,2,12354.8733939273
2012,1,25,3,11691.8830272364
2012,1,26,4,12002.595791557
2012,1,27,5,11648.2996945376
2012,1,28,6,7827.4975131653
2012,1,29,7,6734.29392270752
2012,1,30,1,11252.5721380978
2012,1,31,2,11919.0812085311
2012,2,1,3,11916.698370058
2012,2,2,4,12135.8826899372
2012,2,3,5,11826.0483398915
2012,2,4,6,7833.21928171183
2012,2,5,7,6732.88281288685
2012,2,6,1,11228.3259804314
2012,2,7,2,12312.0603608855
2012,2,8,3,11945.3541752776
2012,2,9,4,11863.1534113391
2012,2,10,5,11983.3850053898
2012,2,11,6,7895.37816773595
2012,2,12,7,7012.84197468699
2012,2,13,1,11024.1064373248
2012,2,14,2,12707.4200378257
2012,2,15,3,12251.7437971576
2012,2,16,4,12375.0399416714
2012,2,17,5,11985.5169807288
2012,2,18,6,7817.83523639259
2012,2,19,7,6904.22950030873
2012,2,20,1,10836.979868171
2012,2,21,2,12124.8145958348
2012,2,22,3,12436.3784953206
2012,2,23,4,12044.0234229032
2012,2,24,5,11802.0678914421
2012,2,25,6,7842.0534608109
2012,2,26,7,6706.78011589864
2012,2,27,1,11475.9728642109
2012,2,28,2,12208.4897083335
2012,2,29,3,11041.2485241018
2012,3,1,4,12519.2534676122
2012,3,2,5,11787.7431812403
2012,3,3,6,8008.93347110315
2012,3,4,7,7020.33453561954
2012,3,5,1,11391.2751659331
2012,3,6,2,12076.3080789273
2012,3,7,3,11970.5764063938
2012,3,8,4,11983.6486112013
2012,3,9,5,11816.789597474
2012,3,10,6,7690.56801270657
2012,3,11,7,6494.57771252308
2012,3,12,1,11570.3171078646
2012,3,13,2,11778.1716491477
2012,3,14,3,11797.3409874281
2012,3,15,4,11784.6517397316
2012,3,16,5,11608.9736875353
2012,3,17,6,8067.01245199508
2012,3,18,7,6918.99724901551
2012,3,19,1,11579.1072097456
2012,3,20,2,12338.0144081832
2012,3,21,3,12057.5335846124
2012,3,22,4,11924.9900237033
2012,3,23,5,11815.047242482
2012,3,24,6,7891.97927413099
2012,3,25,7,6913.762799129
2012,3,26,1,11475.4412588289
2012,3,27,2,12245.4889192906
2012,3,28,3,12035.6935819228
2012,3,29,4,11862.1334698485
2012,3,30,5,11833.7778187507
2012,3,31,6,7859.96238370726
2012,4,1,7,6910.76232997053
2012,4,2,1,11645.7445495202
2012,4,3,2,12271.0720662246
2012,4,4,3,12306.8097605375
2012,4,5,4,11986.0953746407
2012,4,6,5,10955.1203830501
2012,4,7,6,7383.12666015146
2012,4,8,7,6545.54985624185
2012,4,9,1,11235.694498172
2012,4,10,2,12177.7975160255
2012,4,11,3,11636.21890938
2012,4,12,4,12049.9628991309
2012,4,13,5,10909.1342718345
2012,4,14,6,7700.56050538189
2012,4,15,7,6951.99734028776
2012,4,16,1,11538.2009790005
2012,4,17,2,12238.9386578641
2012,4,18,3,11850.4029766719
2012,4,19,4,11583.2913577319
2012,4,20,5,11609.2679171746
2012,4,21,6,7757.51492088827
2012,4,22,7,6843.78480507278
2012,4,23,1,11296.2106170234
2012,4,24,2,12192.8427578621
2012,4,25,3,11764.4758723064
2012,4,26,4,11871.0750144491
2012,4,27,5,11225.837194679
2012,4,28,6,7589.89384996186
2012,4,29,7,6710.71678902748
2012,4,30,1,11381.2420793868
2012,5,1,2,12470.6585670619
2012,5,2,3,12095.6790431646
2012,5,3,4,11804.4302470948
2012,5,4,5,11488.7513444604
2012,5,5,6,7633.49854485957
2012,5,6,7,6867.98156432316
2012,5,7,1,11423.2606789334
2012,5,8,2,12159.5055354736
2012,5,9,3,11749.7339551122
2012,5,10,4,11826.4694896804
2012,5,11,5,11681.3117216501
2012,5,12,6,7752.08446681292
2012,5,13,7,6908.00530437644
2012,5,14,1,11761.8334106367
2012,5,15,2,12562.9189076447
2012,5,16,3,12198.5056033495
2012,5,17,4,12047.7057947956
2012,5,18,5,11769.7533670341
2012,5,19,6,7912.65529468055
2012,5,20,7,7203.31916345097
2012,5,21,1,11918.5300110203
2012,5,22,2,12601.6452705805
2012,5,23,3,12649.5660253531
2012,5,24,4,12415.2098752277
2012,5,25,5,12350.21814829
2012,5,26,6,7921.94798891547
2012,5,27,7,7015.53770221479
2012,5,28,1,7532.92139522271
2012,5,29,2,12307.9616243326
2012,5,30,3,13192.406103026
2012,5,31,4,12685.6393282548
2012,6,1,5,12622.5100223379
2012,6,2,6,8039.00991868877
2012,6,3,7,7074.9935017534
2012,6,4,1,12009.4756535934
2012,6,5,2,12424.2973290086
2012,6,6,3,12410.8559550317
2012,6,7,4,12304.3613127347
2012,6,8,5,12143.4534480777
2012,6,9,6,8292.53922314998
2012,6,10,7,7129.80112007214
2012,6,11,1,11697.9962983533
2012,6,12,2,12893.1129785312
2012,6,13,3,11999.809141264
2012,6,14,4,12626.4876456885
2012,6,15,5,12277.2791485119
2012,6,16,6,8212.92217586708
2012,6,17,7,7316.62838696028
2012,6,18,1,12025.8961877972
2012,6,19,2,12766.8983796316
2012,6,20,3,12675.79214336
2012,6,21,4,12713.6453914972
2012,6,22,5,12369.2029232805
2012,6,23,6,8141.28343162088
2012,6,24,7,7245.64082052679
2012,6,25,1,12092.0891033829
2012,6,26,2,12949.8261355293
2012,6,27,3,12545.5777688845
2012,6,28,4,12993.8950089208
2012,6,29,5,12461.8131687211
2012,6,30,6,8323.0705078217
2012,7,1,7,7549.810870015
2012,7,2,1,12836.0744776863
2012,7,3,2,13751.1443954037
2012,7,4,3,9296.11802693093
2012,7,5,4,12618.0513033449
2012,7,6,5,12803.7159755404
2012,7,7,6,8952.17885350248
2012,7,8,7,7541.60159413574
2012,7,9,1,12334.1512036668
2012,7,10,2,13526.5145252355
2012,7,11,3,13022.4838443788
2012,7,12,4,12786.1738431358
2012,7,13,5,12107.9312105096
2012,7,14,6,8659.32508610168
2012,7,15,7,7559.21524038396
2012,7,16,1,12380.0000950297
2012,7,17,2,13319.3162552527
2012,7,18,3,12863.7753705125
2012,7,19,4,12797.9377728504
2012,7,20,5,12502.0966454758
2012,7,21,6,8611.34893114822
2012,7,22,7,7531.09994520664
2012,7,23,1,12552.5638259978
2012,7,24,2,13389.4110650735
2012,7,25,3,13046.7523519389
2012,7,26,4,13057.3907928872
2012,7,27,5,12786.4800857866
2012,7,28,6,8494.80954436141
2012,7,29,7,7551.20264955616
2012,7,30,1,12062.2075804802
2012,7,31,2,13187.3973495175
2012,8,1,3,12976.0012834826
2012,8,2,4,13007.9321692368
2012,8,3,5,12743.6580382138
2012,8,4,6,8787.0312435701
2012,8,5,7,7693.73114771071
2012,8,6,1,12670.91350998
2012,8,7,2,13313.6426344668
2012,8,8,3,13204.3237436961
2012,8,9,4,13178.5644396449
2012,8,10,5,12899.1239866604
2012,8,11,6,8603.55739772106
2012,8,12,7,7629.38825928675
2012,8,13,1,12125.3124160093
2012,8,14,2,13788.2849218422
2012,8,15,3,13389.649735701
2012,8,16,4,13362.2120438721
2012,8,17,5,12913.086079232
2012,8,18,6,8677.92475978592
2012,8,19,7,7678.51960810221
2012,8,20,1,12578.6120385157
2012,8,21,2,13240.2146947242
2012,8,22,3,12973.2772548608
2012,8,23,4,12889.7442843632
2012,8,24,5,13115.4662091257
2012,8,25,6,8653.66691349683
2012,8,26,7,7631.04163260595
2012,8,27,1,12533.3538921708
2012,8,28,2,13675.4045066629
2012,8,29,3,12967.4505389494
2012,8,30,4,13323.2700186052
2012,8,31,5,13287.5463206797
2012,9,1,6,8966.79569599505
2012,9,2,7,7816.90897663223
2012,9,3,1,8030.06978738751
2012,9,4,2,12939.5080916433
2012,9,5,3,13991.564201613
2012,9,6,4,13708.3229196336
2012,9,7,5,13840.7814551796
2012,9,8,6,8987.56154749418
2012,9,9,7,7930.28351706245
2012,9,10,1,12853.4244792408
2012,9,11,2,12540.9330226952
2012,9,12,3,13654.6541118811
2012,9,13,4,13397.0631109568
2012,9,14,5,13529.1089792225
2012,9,15,6,9094.80585852775
2012,9,16,7,7867.55307005461
2012,9,17,1,12960.000819423
2012,9,18,2,13627.6631072094
2012,9,19,3,13490.2320806132
2012,9,20,4,13524.7730193419
2012,9,21,5,13173.3059482429
2012,9,22,6,8897.9158737793
2012,9,23,7,8006.27780544297
2012,9,24,1,12746.9171239858
2012,9,25,2,13533.8860738412
2012,9,26,3,13099.7611886117
2012,9,27,4,13157.5439544056
2012,9,28,5,12661.3571711349
2012,9,29,6,8695.12096623099
2012,9,30,7,7605.074042683
2012,10,1,1,12536.6375509398
2012,10,2,2,13291.6860362252
2012,10,3,3,12899.9390266388
2012,10,4,4,12785.2460152257
2012,10,5,5,12521.3067759719
2012,10,6,6,8333.15147579223
2012,10,7,7,7367.22126919979
2012,10,8,1,11708.8874194518
2012,10,9,2,12690.895580843
2012,10,10,3,12597.6777880149
2012,10,11,4,13704.6932254403
2012,10,12,5,12349.2833158388
2012,10,13,6,8154.98920815458
2012,10,14,7,7408.95085022784
2012,10,15,1,12347.1343768916
2012,10,16,2,12887.1430888281
2012,10,17,3,12751.6386371517
2012,10,18,4,12602.7463651555
2012,10,19,5,12367.1119302178
2012,10,20,6,8365.01787584449
2012,10,21,7,7278.6820291021
2012,10,22,1,12260.6823729185
2012,10,23,2,12924.3360766802
2012,10,24,3,12609.1715274369
2012,10,25,4,12769.4284400636
2012,10,26,5,11988.7869972582
2012,10,27,6,8125.60307619902
2012,10,28,7,7362.28345273624
2012,10,29,1,11957.607045717
2012,10,30,2,12011.2246899864
2012,10,31,3,11010.6840726511
2012,11,1,4,13040.758060325
2012,11,2,5,12690.1157006615
2012,11,3,6,8222.65229289595
2012,11,4,7,7435.86371979015
2012,11,5,1,11885.1100255016
2012,11,6,2,12691.3063546266
2012,11,7,3,12535.8864643049
2012,11,8,4,12385.4405998637
2012,11,9,5,12374.4191572618
2012,11,10,6,8174.02542799593
2012,11,11,7,7219.81403999349
2012,11,12,1,12034.9453840854
2012,11,13,2,12363.7542803566
2012,11,14,3,12728.6796628695
2012,11,15,4,12810.2811280295
2012,11,16,5,12554.7072485309
2012,11,17,6,8503.73271983877
2012,11,18,7,7389.67036404198
2012,11,19,1,12916.2699492601
2012,11,20,2,13428.4949523875
2012,11,21,3,12081.4875977945
2012,11,22,4,7266.14417909071
2012,11,23,5,9170.67705892521
2012,11,24,6,7650.76321028518
2012,11,25,7,7189.86638786757
2012,11,26,1,12402.4575946119
2012,11,27,2,13295.6869258757
2012,11,28,3,12614.9654364682
2012,11,29,4,12504.863144969
2012,11,30,5,11738.8790380879
2012,12,1,6,8248.13737082869
2012,12,2,7,7205.38418173886
2012,12,3,1,11834.2588294697
2012,12,4,2,12567.5527850497
2012,12,5,3,12312.1920121805
2012,12,6,4,12084.6839954406
2012,12,7,5,11733.3632597312
2012,12,8,6,7994.54084424785
2012,12,9,7,7001.47944936374
2012,12,10,1,11528.1005800612
2012,12,11,2,12231.8570677958
2012,12,12,3,14668.9753823577
2012,12,13,4,11894.0703206189
2012,12,14,5,11872.7365122235
2012,12,15,6,7913.76619094929
2012,12,16,7,7146.43971313057
2012,12,17,1,11978.544443459
2012,12,18,2,13305.3832951667
2012,12,19,3,12848.1466912222
2012,12,20,4,13110.1902188027
2012,12,21,5,13185.4310871625
2012,12,22,6,8396.55221159844
2012,12,23,7,6845.03968545227
2012,12,24,1,7613.80772753357
2012,12,25,2,6324.55813162374
2012,12,26,3,11361.7182905265
2012,12,27,4,14126.785940425
2012,12,28,5,13889.4587129485
2012,12,29,6,9030.28454180837
2012,12,30,7,7545.11547268155
2012,12,31,1,10633.1279752685
2013,1,1,2,7538.01913361896
2013,1,2,3,10887.1046398468
2013,1,3,4,12614.416835403
2013,1,4,5,12431.9688429428
2013,1,5,6,8332.28905399324
2013,1,6,7,7271.01948650094
2013,1,7,1,11464.5916238043
2013,1,8,2,12042.0109524769
2013,1,9,3,11597.6299530508
2013,1,10,4,11887.4663845581
2013,1,11,5,12081.7430098692
2013,1,12,6,8140.36750935199
2013,1,13,7,7092.11661551121
2013,1,14,1,11403.485960373
2013,1,15,2,11952.9830092015
2013,1,16,3,11679.1820974113
2013,1,17,4,12113.0688608822
2013,1,18,5,11845.9027808704
2013,1,19,6,7708.26276596161
2013,1,20,7,7001.2322736526
2013,1,21,1,10776.8957559756
2013,1,22,2,11836.0026530665
2013,1,23,3,11917.5102382116
2013,1,24,4,12016.0298315589
2013,1,25,5,11637.6425214637
2013,1,26,6,8045.9373569948
2013,1,27,7,6915.18336296787
2013,1,28,1,11518.7318578555
2013,1,29,2,12165.7265958302
2013,1,30,3,11753.9135714933
2013,1,31,4,11691.3195571644
2013,2,1,5,11994.1919337628
2013,2,2,6,7882.69334390529
2013,2,3,7,6875.58259081268
2013,2,4,1,11237.3001721391
2013,2,5,2,12115.1580606647
2013,2,6,3,11616.9514704945
2013,2,7,4,12023.4965300925
2013,2,8,5,11957.7222576807
2013,2,9,6,7777.66311470203
2013,2,10,7,6736.84611315106
2013,2,11,1,11459.9675704945
2013,2,12,2,12242.9260348783
2013,2,13,3,11647.5269344256
2013,2,14,4,12421.2156236241
2013,2,15,5,11914.958779681
2013,2,16,6,7902.30946492398
2013,2,17,7,7045.46535681676
2013,2,18,1,10862.0432197575
2013,2,19,2,12135.6690480552
2013,2,20,3,11940.5693170063
2013,2,21,4,11898.9474716399
2013,2,22,5,11776.2263710242
2013,2,23,6,7865.85190488798
2013,2,24,7,6914.50629752109
2013,2,25,1,11358.8746823592
2013,2,26,2,11980.075597604
2013,2,27,3,11693.2093802614
2013,2,28,4,11603.3517350407
2013,3,1,5,12076.5225443195
2013,3,2,6,7837.14121180651
2013,3,3,7,7097.94372228597
2013,3,4,1,11667.5942763239
2013,3,5,2,12173.2408040985
2013,3,6,3,11800.6369700182
2013,3,7,4,11918.7221059046
2013,3,8,5,11785.6569427182
2013,3,9,6,7947.3173505488
2013,3,10,7,6608.53981888069
2013,3,11,1,11590.5543671892
2013,3,12,2,12102.2892533903
2013,3,13,3,11937.1466237102
2013,3,14,4,11830.006815621
2013,3,15,5,11810.9353796488
2013,3,16,6,7906.63346826408
2013,3,17,7,7135.28751744478
2013,3,18,1,11824.712312879
2013,3,19,2,12069.9631617943
2013,3,20,3,12023.6300338324
2013,3,21,4,12096.6700364906
2013,3,22,5,11948.116771526
2013,3,23,6,7875.66418402173
2013,3,24,7,6956.55662597271
2013,3,25,1,11619.301064115
2013,3,26,2,12198.9053108781
2013,3,27,3,12203.2691100401
2013,3,28,4,12006.4522946724
2013,3,29,5,10983.8428616234
2013,3,30,6,7862.09285365018
2013,3,31,7,6735.35172313183
2013,4,1,1,10441.62078207
2013,4,2,2,12388.7528153535
2013,4,3,3,12081.143071817
2013,4,4,4,12018.2316403155
2013,4,5,5,11859.3983391377
2013,4,6,6,7788.19974296637
2013,4,7,7,6796.14275456276
2013,4,8,1,11421.0687104067
2013,4,9,2,12074.798347999
2013,4,10,3,11759.9308872801
2013,4,11,4,11765.3553182901
2013,4,12,5,11495.1961796673
2013,4,13,6,7643.61844636825
2013,4,14,7,6898.27041206546
2013,4,15,1,11318.6955370301
2013,4,16,2,12167.4933987226
2013,4,17,3,11763.235640314
2013,4,18,4,11664.4114939134
2013,4,19,5,11510.9931974832
2013,4,20,6,7717.43256918593
2013,4,21,7,6723.85619703911
2013,4,22,1,11411.5692263268
2013,4,23,2,11957.2455447371
2013,4,24,3,11537.6932379884
2013,4,25,4,11621.2626690755
2013,4,26,5,11440.8816631548
2013,4,27,6,7650.18661159715
2013,4,28,7,6852.28743222567
2013,4,29,1,11258.8317419204
2013,4,30,2,11826.2282805487
2013,5,1,3,11949.0683541494
2013,5,2,4,11787.7049605771
2013,5,3,5,11804.9524488976
2013,5,4,6,7713.54249217054
2013,5,5,7,6607.63460863881
2013,5,6,1,11315.4651466724
2013,5,7,2,12276.1520564925
2013,5,8,3,11867.4930452681
2013,5,9,4,11629.2669148576
2013,5,10,5,11812.825767856
2013,5,11,6,7726.19796788972
2013,5,12,7,7060.3972714488
2013,5,13,1,11288.6922442157
2013,5,14,2,12344.6398566915
2013,5,15,3,12184.0659014378
2013,5,16,4,12145.5271768557
2013,5,17,5,11944.3919729769
2013,5,18,6,7763.80884143106
2013,5,19,7,7050.07879507359
2013,5,20,1,11967.8678715576
2013,5,21,2,12684.6342667998
2013,5,22,3,12364.6310494776
2013,5,23,4,12522.2679611851
2013,5,24,5,12265.3893392281
2013,5,25,6,8156.16777795664
2013,5,26,7,6880.94404374142
2013,5,27,1,7351.31497268355
2013,5,28,2,12462.7614005005
2013,5,29,3,13058.7063169257
2013,5,30,4,12799.5818790479
2013,5,31,5,12081.4720866286
2013,6,1,6,8319.55316868152
2013,6,2,7,7014.93129247763
2013,6,3,1,11721.1530290765
2013,6,4,2,12315.9896861794
2013,6,5,3,12343.0509408022
2013,6,6,4,11934.4913971453
2013,6,7,5,12203.5770772563
2013,6,8,6,8183.79766107537
2013,6,9,7,7305.9859891711
2013,6,10,1,11851.2310722897
2013,6,11,2,12304.7187523584
2013,6,12,3,11924.1685630624
2013,6,13,4,12093.9409638042
2013,6,14,5,12047.8486485166
2013,6,15,6,8235.73500954772
2013,6,16,7,7268.23610093882
2013,6,17,1,12166.9086730869
2013,6,18,2,12753.5979344833
2013,6,19,3,12217.667643187
2013,6,20,4,12415.4984333669
2013,6,21,5,12174.7208754983
2013,6,22,6,8301.79607542313
2013,6,23,7,7434.60528130148
2013,6,24,1,12034.2946706692
2013,6,25,2,12819.303351091
2013,6,26,3,12524.1510083464
2013,6,27,4,12733.9294024783
2013,6,28,5,12585.1967457598
2013,6,29,6,8325.09758214607
2013,6,30,7,7321.01125340906
2013,7,1,1,12555.1341014265
2013,7,2,2,13435.2234516259
2013,7,3,3,13246.0840056231
2013,7,4,4,8883.44440650437
2013,7,5,5,11316.6787674791
2013,7,6,6,8420.54045721785
2013,7,7,7,7454.24005796446
2013,7,8,1,12492.4960552563
2013,7,9,2,13407.0416451694
2013,7,10,3,12914.4070057105
2013,7,11,4,12806.3854665334
2013,7,12,5,12534.5615985748
2013,7,13,6,8485.65387266994
2013,7,14,7,7535.67493083639
2013,7,15,1,12505.4975823844
2013,7,16,2,13083.2085403533
2013,7,17,3,12911.5597936485
2013,7,18,4,12824.9832565652
2013,7,19,5,12527.1645235249
2013,7,20,6,8387.36008013457
2013,7,21,7,7563.12922484502
2013,7,22,1,12542.8882311785
