"","year","month","date_of_month","day_of_week","autos"
"3730",2010,3,18,4,12053.18119
"3731",2010,3,19,5,12118.99034
"3732",2010,3,20,6,8002.685875
"3733",2010,3,21,7,6992.080748
"3734",2010,3,22,1,11656.34565
"3735",2010,3,23,2,12750.80397
"3736",2010,3,24,3,12473.10467
"3737",2010,3,25,4,12590.17317
"3738",2010,3,26,5,12086.06307
"3739",2010,3,27,6,7996.576325
"3740",2010,3,28,7,6920.696112
"3741",2010,3,29,1,11745.48393
"3742",2010,3,30,2,12868.13452
"3743",2010,3,31,3,12620.00779
"3744",2010,4,1,4,11995.69003
"3745",2010,4,2,5,11665.94459
"3746",2010,4,3,6,7854.48315
"3747",2010,4,4,7,6719.749531
"3748",2010,4,5,1,11570.7389
"3749",2010,4,6,2,12887.76667
"3750",2010,4,7,3,12228.07814
"3751",2010,4,8,4,12311.3525
"3752",2010,4,9,5,11988.31508
"3753",2010,4,10,6,7844.44759
"3754",2010,4,11,7,6907.607833
"3755",2010,4,12,1,11963.2788
"3756",2010,4,13,2,12548.93842
"3757",2010,4,14,3,12707.91045
"3758",2010,4,15,4,12615.51916
"3759",2010,4,16,5,12136.16015
"3760",2010,4,17,6,7879.243979
"3761",2010,4,18,7,6977.806239
"3762",2010,4,19,1,11846.59868
"3763",2010,4,20,2,13009.13859
"3764",2010,4,21,3,12594.7492
"3765",2010,4,22,4,12485.28169
"3766",2010,4,23,5,12095.22968
"3767",2010,4,24,6,7964.354316
"3768",2010,4,25,7,6968.442702
"3769",2010,4,26,1,12035.14325
"3770",2010,4,27,2,12618.66207
"3771",2010,4,28,3,12498.39502
"3772",2010,4,29,4,12374.3311
"3773",2010,4,30,5,11849.92699
"3774",2010,5,1,6,7910.698813
"3775",2010,5,2,7,6923.010094
"3776",2010,5,3,1,11996.85367
"3777",2010,5,4,2,12768.95758
"3778",2010,5,5,3,12801.99306
"3779",2010,5,6,4,12409.55859
"3780",2010,5,7,5,11915.75184
"3781",2010,5,8,6,7877.143227
"3782",2010,5,9,7,6824.707825
"3783",2010,5,10,1,12287.473
"3784",2010,5,11,2,12845.18584
"3785",2010,5,12,3,12636.78757
"3786",2010,5,13,4,12244.90358
"3787",2010,5,14,5,12338.61934
"3788",2010,5,15,6,7963.307351
"3789",2010,5,16,7,7023.601958
"3790",2010,5,17,1,11952.31921
"3791",2010,5,18,2,12854.05637
"3792",2010,5,19,3,12412.68711
"3793",2010,5,20,4,12557.02022
"3794",2010,5,21,5,12303.34028
"3795",2010,5,22,6,8093.742796
"3796",2010,5,23,7,7094.91365
"3797",2010,5,24,1,11893.10917
"3798",2010,5,25,2,13421.49866
"3799",2010,5,26,3,12972.74612
"3800",2010,5,27,4,13113.5481
"3801",2010,5,28,5,12518.29513
"3802",2010,5,29,6,8159.889707
"3803",2010,5,30,7,7111.35249
"3804",2010,5,31,1,7437.10025
"3805",2010,6,1,2,12590.79375
"3806",2010,6,2,3,13811.08804
"3807",2010,6,3,4,13148.5371
"3808",2010,6,4,5,12638.99979
"3809",2010,6,5,6,8261.653014
"3810",2010,6,6,7,7373.190735
"3811",2010,6,7,1,11924.12975
"3812",2010,6,8,2,12875.14446
"3813",2010,6,9,3,12419.30586
"3814",2010,6,10,4,12825.54372
"3815",2010,6,11,5,11965.65374
"3816",2010,6,12,6,8012.317635
"3817",2010,6,13,7,6962.62419
"3818",2010,6,14,1,11929.55941
"3819",2010,6,15,2,12803.57454
"3820",2010,6,16,3,12654.69576
"3821",2010,6,17,4,12834.1743
"3822",2010,6,18,5,12332.60649
"3823",2010,6,19,6,8083.89914
"3824",2010,6,20,7,7164.875066
"3825",2010,6,21,1,11921.28005
"3826",2010,6,22,2,12837.75263
"3827",2010,6,23,3,12876.94489
"3828",2010,6,24,4,12670.58854
"3829",2010,6,25,5,12551.03187
"3830",2010,6,26,6,8294.427019
"3831",2010,6,27,7,7234.078029
"3832",2010,6,28,1,12157.18417
"3833",2010,6,29,2,13040.43484
"3834",2010,6,30,3,12766.68582
"3835",2010,7,1,4,13181.03036
"3836",2010,7,2,5,12487.62902
"3837",2010,7,3,6,7933.027243
"3838",2010,7,4,7,7279.56926
"3839",2010,7,5,1,8443.599129
"3840",2010,7,6,2,12773.06865
"3841",2010,7,7,3,13937.23433
"3842",2010,7,8,4,13420.09131
"3843",2010,7,9,5,12844.19772
"3844",2010,7,10,6,8483.713197
"3845",2010,7,11,7,7381.978792
"3846",2010,7,12,1,12408.43516
"3847",2010,7,13,2,12696.40847
"3848",2010,7,14,3,13031.57463
"3849",2010,7,15,4,13119.02057
"3850",2010,7,16,5,12887.53452
"3851",2010,7,17,6,8369.072603
"3852",2010,7,18,7,7354.112261
"3853",2010,7,19,1,11865.01698
"3854",2010,7,20,2,13290.39924
"3855",2010,7,21,3,13158.96655
"3856",2010,7,22,4,12937.94719
"3857",2010,7,23,5,12542.2788
"3858",2010,7,24,6,8397.387277
"3859",2010,7,25,7,7391.745888
"3860",2010,7,26,1,12262.03096
"3861",2010,7,27,2,13264.50875
"3862",2010,7,28,3,12877.76203
"3863",2010,7,29,4,12951.52922
"3864",2010,7,30,5,12318.66519
"3865",2010,7,31,6,8359.293909
"3866",2010,8,1,7,7369.622033
"3867",2010,8,2,1,12092.16544
"3868",2010,8,3,2,13137.6418
"3869",2010,8,4,3,12909.60076
"3870",2010,8,5,4,12930.56688
"3871",2010,8,6,5,12554.81699
"3872",2010,8,7,6,8515.584805
"3873",2010,8,8,7,7362.607814
"3874",2010,8,9,1,12922.50654
"3875",2010,8,10,2,13514.25177
"3876",2010,8,11,3,13084.62344
"3877",2010,8,12,4,13365.79843
"3878",2010,8,13,5,12093.01493
"3879",2010,8,14,6,8445.584561
"3880",2010,8,15,7,7353.532248
"3881",2010,8,16,1,12410.35621
"3882",2010,8,17,2,13286.29567
"3883",2010,8,18,3,13102.7915
"3884",2010,8,19,4,12964.62495
"3885",2010,8,20,5,12911.83072
"3886",2010,8,21,6,8404.426299
"3887",2010,8,22,7,7461.71866
"3888",2010,8,23,1,12193.63243
"3889",2010,8,24,2,13224.5591
"3890",2010,8,25,3,13329.55379
"3891",2010,8,26,4,13006.50292
"3892",2010,8,27,5,12967.38137
"3893",2010,8,28,6,8552.887671
"3894",2010,8,29,7,7497.09822
"3895",2010,8,30,1,12243.72714
"3896",2010,8,31,2,13527.46167
"3897",2010,9,1,3,13409.27857
"3898",2010,9,2,4,13420.23019
"3899",2010,9,3,5,13046.7764
"3900",2010,9,4,6,8415.370969
"3901",2010,9,5,7,7587.248874
"3902",2010,9,6,1,7815.999487
"3903",2010,9,7,2,13034.14552
"3904",2010,9,8,3,14236.84156
"3905",2010,9,9,4,14134.50569
"3906",2010,9,10,5,13642.31363
"3907",2010,9,11,6,8774.539286
"3908",2010,9,12,7,7749.671478
"3909",2010,9,13,1,12560.77237
"3910",2010,9,14,2,13948.3467
"3911",2010,9,15,3,13893.62606
"3912",2010,9,16,4,13962.83458
"3913",2010,9,17,5,13603.93527
"3914",2010,9,18,6,8979.37577
"3915",2010,9,19,7,7897.256785
"3916",2010,9,20,1,12992.49936
"3917",2010,9,21,2,13918.82866
"3918",2010,9,22,3,13639.78133
"3919",2010,9,23,4,13716.28798
"3920",2010,9,24,5,13279.16161
"3921",2010,9,25,6,8779.426107
"3922",2010,9,26,7,7543.807864
"3923",2010,9,27,1,12652.58931
"3924",2010,9,28,2,13208.76567
"3925",2010,9,29,3,13081.61254
"3926",2010,9,30,4,12963.99598
"3927",2010,10,1,5,13141.60083
"3928",2010,10,2,6,8412.277556
"3929",2010,10,3,7,7381.403346
"3930",2010,10,4,1,12325.97943
"3931",2010,10,5,2,13144.65391
"3932",2010,10,6,3,12690.8282
"3933",2010,10,7,4,12890.30203
"3934",2010,10,8,5,12534.56328
"3935",2010,10,9,6,8194.388639
"3936",2010,10,10,7,8489.042117
"3937",2010,10,11,1,12134.05096
"3938",2010,10,12,2,12911.95995
"3939",2010,10,13,3,12357.25506
"3940",2010,10,14,4,12666.85748
"3941",2010,10,15,5,12506.82324
"3942",2010,10,16,6,8080.048818
"3943",2010,10,17,7,7181.340001
"3944",2010,10,18,1,11887.83912
"3945",2010,10,19,2,12691.97936
"3946",2010,10,20,3,12837.93352
"3947",2010,10,21,4,12746.90581
"3948",2010,10,22,5,12234.19659
"3949",2010,10,23,6,8031.242984
"3950",2010,10,24,7,7241.9212
"3951",2010,10,25,1,12191.10651
"3952",2010,10,26,2,13175.80379
"3953",2010,10,27,3,12700.49652
"3954",2010,10,28,4,12407.46009
"3955",2010,10,29,5,11679.62765
"3956",2010,10,30,6,7995.41661
"3957",2010,10,31,7,6894.962535
"3958",2010,11,1,1,12044.39804
"3959",2010,11,2,2,13033.19658
"3960",2010,11,3,3,12606.93373
"3961",2010,11,4,4,12820.80306
"3962",2010,11,5,5,12493.58977
"3963",2010,11,6,6,8127.053261
"3964",2010,11,7,7,7252.105201
"3965",2010,11,8,1,12023.19089
"3966",2010,11,9,2,12889.18337
"3967",2010,11,10,3,12671.12503
"3968",2010,11,11,4,12773.17832
"3969",2010,11,12,5,12090.20587
"3970",2010,11,13,6,8117.986498
"3971",2010,11,14,7,7121.307029
"3972",2010,11,15,1,12163.97035
"3973",2010,11,16,2,13204.63596
"3974",2010,11,17,3,12708.94657
"3975",2010,11,18,4,13023.91911
"3976",2010,11,19,5,12634.08312
"3977",2010,11,20,6,8511.969912
"3978",2010,11,21,7,7285.331463
"3979",2010,11,22,1,13197.02513
"3980",2010,11,23,2,13761.81535
"3981",2010,11,24,3,11963.34298
"3982",2010,11,25,4,7163.752168
"3983",2010,11,26,5,8686.714606
"3984",2010,11,27,6,7524.767351
"3985",2010,11,28,7,7217.052738
"3986",2010,11,29,1,12429.6837
"3987",2010,11,30,2,13443.96229
"3988",2010,12,1,3,13107.50166
"3989",2010,12,2,4,12982.8908
"3990",2010,12,3,5,12289.1928
"3991",2010,12,4,6,7883.039916
"3992",2010,12,5,7,7121.549152
"3993",2010,12,6,1,11749.78095
"3994",2010,12,7,2,12831.75458
"3995",2010,12,8,3,12463.20679
"3996",2010,12,9,4,12365.02018
"3997",2010,12,10,5,12351.52401
"3998",2010,12,11,6,8143.474633
"3999",2010,12,12,7,7133.651246
"4000",2010,12,13,1,11721.66039
"4001",2010,12,14,2,12980.27544
"4002",2010,12,15,3,12962.46072
"4003",2010,12,16,4,12975.19337
"4004",2010,12,17,5,12829.02294
"4005",2010,12,18,6,8469.935392
"4006",2010,12,19,7,7257.028881
"4007",2010,12,20,1,13280.18203
"4008",2010,12,21,2,14254.78991
"4009",2010,12,22,3,13029.79296
"4010",2010,12,23,4,11237.18491
"4011",2010,12,24,5,7532.501622
"4012",2010,12,25,6,6159.198477
"4013",2010,12,26,7,6797.891574
"4014",2010,12,27,1,12231.5257
"4015",2010,12,28,2,13653.5869
"4016",2010,12,29,3,13441.20437
"4017",2010,12,30,4,13272.09562
"4018",2010,12,31,5,9751.252359
"4019",2011,1,1,6,7252.443134
"4020",2011,1,2,7,6539.627616
"4021",2011,1,3,1,11143.48999
"4022",2011,1,4,2,12598.91622
"4023",2011,1,5,3,11933.78509
"4024",2011,1,6,4,12142.18035
"4025",2011,1,7,5,12043.43949
"4026",2011,1,8,6,7838.008451
"4027",2011,1,9,7,6934.22389
"4028",2011,1,10,1,11092.38724
"4029",2011,1,11,2,13222.10223
"4030",2011,1,12,3,11949.24119
"4031",2011,1,13,4,11811.83897
"4032",2011,1,14,5,12114.17736
"4033",2011,1,15,6,7809.655468
"4034",2011,1,16,7,7046.938753
"4035",2011,1,17,1,10968.34754
"4036",2011,1,18,2,12296.40376
"4037",2011,1,19,3,12270.76682
"4038",2011,1,20,4,12382.022
"4039",2011,1,21,5,12036.82091
"4040",2011,1,22,6,7895.973814
"4041",2011,1,23,7,7003.780041
"4042",2011,1,24,1,11615.68275
"4043",2011,1,25,2,12691.85992
"4044",2011,1,26,3,12173.90888
"4045",2011,1,27,4,12026.5104
"4046",2011,1,28,5,11815.69482
"4047",2011,1,29,6,7809.207103
"4048",2011,1,30,7,6888.416815
"4049",2011,1,31,1,11495.194
"4050",2011,2,1,2,12499.13266
"4051",2011,2,2,3,11954.12866
"4052",2011,2,3,4,11914.48789
"4053",2011,2,4,5,11963.048
"4054",2011,2,5,6,8072.374292
"4055",2011,2,6,7,7107.769421
"4056",2011,2,7,1,11873.55952
"4057",2011,2,8,2,12763.66554
"4058",2011,2,9,3,11879.01291
"4059",2011,2,10,4,12079.41872
"4060",2011,2,11,5,12027.60611
"4061",2011,2,12,6,8086.957337
"4062",2011,2,13,7,6852.903266
"4063",2011,2,14,1,12110.1394
"4064",2011,2,15,2,12862.55834
"4065",2011,2,16,3,12396.517
"4066",2011,2,17,4,12400.30003
"4067",2011,2,18,5,12329.29785
"4068",2011,2,19,6,7968.577585
"4069",2011,2,20,7,7058.228819
"4070",2011,2,21,1,10754.75331
"4071",2011,2,22,2,12600.6756
"4072",2011,2,23,3,12231.14318
"4073",2011,2,24,4,12129.90657
"4074",2011,2,25,5,11942.07673
"4075",2011,2,26,6,7918.281734
"4076",2011,2,27,7,6987.896006
"4077",2011,2,28,1,11160.13086
"4078",2011,3,1,2,12528.39967
"4079",2011,3,2,3,12146.49192
"4080",2011,3,3,4,12170.87054
"4081",2011,3,4,5,11840.24987
"4082",2011,3,5,6,7824.821918
"4083",2011,3,6,7,6951.458443
"4084",2011,3,7,1,11490.16463
"4085",2011,3,8,2,12253.74541
"4086",2011,3,9,3,12119.26801
"4087",2011,3,10,4,11921.38171
"4088",2011,3,11,5,11989.87201
"4089",2011,3,12,6,7898.069748
"4090",2011,3,13,7,6556.846091
"4091",2011,3,14,1,11275.10852
"4092",2011,3,15,2,12189.77725
"4093",2011,3,16,3,11879.1066
"4094",2011,3,17,4,12191.31722
"4095",2011,3,18,5,11682.59001
"4096",2011,3,19,6,7786.489537
"4097",2011,3,20,7,7023.543177
"4098",2011,3,21,1,11794.08929
"4099",2011,3,22,2,12462.04333
"4100",2011,3,23,3,12047.58527
"4101",2011,3,24,4,12062.47175
"4102",2011,3,25,5,11854.25192
"4103",2011,3,26,6,7657.98884
"4104",2011,3,27,7,6871.543946
"4105",2011,3,28,1,11487.77807
"4106",2011,3,29,2,12279.30258
"4107",2011,3,30,3,12021.95962
"4108",2011,3,31,4,12172.984
"4109",2011,4,1,5,11262.75938
"4110",2011,4,2,6,8102.027727
"4111",2011,4,3,7,7028.368856
"4112",2011,4,4,1,11772.36423
"4113",2011,4,5,2,12388.42414
"4114",2011,4,6,3,11858.72882
"4115",2011,4,7,4,12329.80981
"4116",2011,4,8,5,11905.98177
"4117",2011,4,9,6,7840.216183
"4118",2011,4,10,7,6861.403739
"4119",2011,4,11,1,11710.38973
"4120",2011,4,12,2,12321.15082
"4121",2011,4,13,3,11669.58177
"4122",2011,4,14,4,12349.08176
"4123",2011,4,15,5,11961.99277
"4124",2011,4,16,6,7684.195488
"4125",2011,4,17,7,6940.834494
"4126",2011,4,18,1,11680.8309
"4127",2011,4,19,2,12562.25556
"4128",2011,4,20,3,12216.09651
"4129",2011,4,21,4,12274.93143
"4130",2011,4,22,5,11110.0095
"4131",2011,4,23,6,7522.445651
"4132",2011,4,24,7,6570.079416
"4133",2011,4,25,1,11426.33414
"4134",2011,4,26,2,12563.84271
"4135",2011,4,27,3,12006.74865
"4136",2011,4,28,4,12180.3428
"4137",2011,4,29,5,11457.37961
"4138",2011,4,30,6,7665.862733
"4139",2011,5,1,7,6926.548095
"4140",2011,5,2,1,11594.17538
"4141",2011,5,3,2,12298.64248
"4142",2011,5,4,3,11983.46531
"4143",2011,5,5,4,12055.47784
"4144",2011,5,6,5,11822.49107
"4145",2011,5,7,6,7920.992286
"4146",2011,5,8,7,6973.799151
"4147",2011,5,9,1,11512.68936
"4148",2011,5,10,2,12578.3799
"4149",2011,5,11,3,12464.992
"4150",2011,5,12,4,12202.67538
"4151",2011,5,13,5,11127.18605
"4152",2011,5,14,6,7851.832831
"4153",2011,5,15,7,7060.995354
"4154",2011,5,16,1,11899.98875
"4155",2011,5,17,2,12819.01357
"4156",2011,5,18,3,12386.61834
"4157",2011,5,19,4,12221.69155
"4158",2011,5,20,5,12009.38711
"4159",2011,5,21,6,7933.558401
"4160",2011,5,22,7,7256.602035
"4161",2011,5,23,1,11894.53046
"4162",2011,5,24,2,12850.49933
"4163",2011,5,25,3,12714.53054
"4164",2011,5,26,4,12821.69312
"4165",2011,5,27,5,12380.49142
"4166",2011,5,28,6,8278.522571
"4167",2011,5,29,7,7145.112105
"4168",2011,5,30,1,7492.930558
"4169",2011,5,31,2,12190.92373
"4170",2011,6,1,3,13447.32584
"4171",2011,6,2,4,13257.35042
"4172",2011,6,3,5,12680.30187
"4173",2011,6,4,6,8397.39089
"4174",2011,6,5,7,7261.509584
"4175",2011,6,6,1,11933.66158
"4176",2011,6,7,2,12629.72557
"4177",2011,6,8,3,12660.82733
"4178",2011,6,9,4,12470.81203
"4179",2011,6,10,5,12278.53447
"4180",2011,6,11,6,8089.684252
"4181",2011,6,12,7,7315.97315
"4182",2011,6,13,1,11745.04015
"4183",2011,6,14,2,12840.56253
"4184",2011,6,15,3,12682.66513
"4185",2011,6,16,4,12990.4358
"4186",2011,6,17,5,12462.72166
"4187",2011,6,18,6,8496.596924
"4188",2011,6,19,7,7345.200665
"4189",2011,6,20,1,12044.76047
"4190",2011,6,21,2,13141.93631
"4191",2011,6,22,3,13018.16665
"4192",2011,6,23,4,12680.40928
"4193",2011,6,24,5,12502.76223
"4194",2011,6,25,6,8348.364829
"4195",2011,6,26,7,7140.396492
"4196",2011,6,27,1,12344.51489
"4197",2011,6,28,2,13233.30422
"4198",2011,6,29,3,13003.11107
"4199",2011,6,30,4,13192.50734
"4200",2011,7,1,5,13393.33813
"4201",2011,7,2,6,8508.712199
"4202",2011,7,3,7,7489.413041
"4203",2011,7,4,1,7540.319745
"4204",2011,7,5,2,12749.22871
"4205",2011,7,6,3,13949.78699
"4206",2011,7,7,4,14201.00783
"4207",2011,7,8,5,13363.69414
"4208",2011,7,9,6,8846.090909
"4209",2011,7,10,7,7634.554646
"4210",2011,7,11,1,12617.07769
"4211",2011,7,12,2,13393.19707
"4212",2011,7,13,3,12902.29839
"4213",2011,7,14,4,13277.38364
"4214",2011,7,15,5,13096.73368
"4215",2011,7,16,6,8535.979369
"4216",2011,7,17,7,7635.925675
"4217",2011,7,18,1,12412.88557
"4218",2011,7,19,2,13154.12498
"4219",2011,7,20,3,13218.66932
"4220",2011,7,21,4,13261.72042
"4221",2011,7,22,5,12774.48524
"4222",2011,7,23,6,8670.554201
"4223",2011,7,24,7,7350.055016
"4224",2011,7,25,1,12127.972
"4225",2011,7,26,2,13270.60044
"4226",2011,7,27,3,13023.82262
"4227",2011,7,28,4,13151.57437
"4228",2011,7,29,5,12501.49186
"4229",2011,7,30,6,8337.447614
"4230",2011,7,31,7,7449.706145
"4231",2011,8,1,1,12546.22484
"4232",2011,8,2,2,13492.78886
"4233",2011,8,3,3,13163.97993
"4234",2011,8,4,4,13031.85577
"4235",2011,8,5,5,12848.7389
"4236",2011,8,6,6,8566.181865
"4237",2011,8,7,7,7604.501605
"4238",2011,8,8,1,12505.03115
"4239",2011,8,9,2,13359.78599
"4240",2011,8,10,3,13160.64891
"4241",2011,8,11,4,13093.14793
"4242",2011,8,12,5,12975.98667
"4243",2011,8,13,6,8447.570051
"4244",2011,8,14,7,7470.674668
"4245",2011,8,15,1,12755.57042
"4246",2011,8,16,2,13575.17363
"4247",2011,8,17,3,13268.89037
"4248",2011,8,18,4,13150.58737
"4249",2011,8,19,5,12899.40387
"4250",2011,8,20,6,8571.227857
"4251",2011,8,21,7,7491.255783
"4252",2011,8,22,1,12285.95313
"4253",2011,8,23,2,13421.91449
"4254",2011,8,24,3,12985.0916
"4255",2011,8,25,4,13045.5857
"4256",2011,8,26,5,12910.34039
"4257",2011,8,27,6,8700.787306
"4258",2011,8,28,7,7632.557276
"4259",2011,8,29,1,12279.43264
"4260",2011,8,30,2,13561.53482
"4261",2011,8,31,3,13391.3099
"4262",2011,9,1,4,13721.76825
"4263",2011,9,2,5,13223.97717
"4264",2011,9,3,6,8589.076549
"4265",2011,9,4,7,7399.685215
"4266",2011,9,5,1,7770.227747
"4267",2011,9,6,2,12892.67405
"4268",2011,9,7,3,14233.80846
"4269",2011,9,8,4,13542.91427
"4270",2011,9,9,5,13536.79552
"4271",2011,9,10,6,9113.762175
"4272",2011,9,11,7,7500.603247
"4273",2011,9,12,1,12769.47835
"4274",2011,9,13,2,13205.54114
"4275",2011,9,14,3,13589.90173
"4276",2011,9,15,4,13580.32496
"4277",2011,9,16,5,13323.82695
"4278",2011,9,17,6,8792.3172
"4279",2011,9,18,7,7725.160496
"4280",2011,9,19,1,12817.12079
"4281",2011,9,20,2,13647.86728
"4282",2011,9,21,3,13136.48266
"4283",2011,9,22,4,13158.49977
"4284",2011,9,23,5,13062.04247
"4285",2011,9,24,6,8494.202337
"4286",2011,9,25,7,7610.596712
"4287",2011,9,26,1,12719.08358
"4288",2011,9,27,2,13454.351
"4289",2011,9,28,3,12815.85382
"4290",2011,9,29,4,12811.78503
"4291",2011,9,30,5,12419.09576
"4292",2011,10,1,6,8506.715206
"4293",2011,10,2,7,7419.079439
"4294",2011,10,3,1,12311.50345
"4295",2011,10,4,2,12923.11213
"4296",2011,10,5,3,12748.88797
"4297",2011,10,6,4,12743.80552
"4298",2011,10,7,5,12194.86148
"4299",2011,10,8,6,8206.717336
"4300",2011,10,9,7,7159.540254
"4301",2011,10,10,1,11840.50653
"4302",2011,10,11,2,12863.65187
"4303",2011,10,12,3,12581.17927
"4304",2011,10,13,4,12200.5911
"4305",2011,10,14,5,12064.25721
"4306",2011,10,15,6,8043.942497
"4307",2011,10,16,7,7144.671703
"4308",2011,10,17,1,11802.7172
"4309",2011,10,18,2,12819.56658
"4310",2011,10,19,3,12603.36804
"4311",2011,10,20,4,12536.24135
"4312",2011,10,21,5,11933.53062
"4313",2011,10,22,6,7898.161043
"4314",2011,10,23,7,7102.629426
"4315",2011,10,24,1,11773.26453
"4316",2011,10,25,2,12671.80228
"4317",2011,10,26,3,12085.577
"4318",2011,10,27,4,12389.79933
"4319",2011,10,28,5,12049.17585
"4320",2011,10,29,6,7811.626692
"4321",2011,10,30,7,6870.673189
"4322",2011,10,31,1,9827.884364
"4323",2011,11,1,2,13630.78286
"4324",2011,11,2,3,12656.95448
"4325",2011,11,3,4,12313.0844
"4326",2011,11,4,5,11964.25861
"4327",2011,11,5,6,8045.064611
"4328",2011,11,6,7,7236.527916
"4329",2011,11,7,1,11573.13656
"4330",2011,11,8,2,12299.92065
"4331",2011,11,9,3,11991.32455
"4332",2011,11,10,4,11979.43833
"4333",2011,11,11,5,14389.97954
"4334",2011,11,12,6,8085.164654
"4335",2011,11,13,7,6876.55698
"4336",2011,11,14,1,11590.3412
"4337",2011,11,15,2,12677.7914
"4338",2011,11,16,3,12434.29585
"4339",2011,11,17,4,12461.60998
"4340",2011,11,18,5,12424.90272
"4341",2011,11,19,6,8042.826938
"4342",2011,11,20,7,7216.857004
"4343",2011,11,21,1,12928.21395
"4344",2011,11,22,2,13414.67261
"4345",2011,11,23,3,11775.27537
"4346",2011,11,24,4,6895.838829
"4347",2011,11,25,5,8617.616505
"4348",2011,11,26,6,7511.576933
"4349",2011,11,27,7,6879.169566
"4350",2011,11,28,1,12410.45002
"4351",2011,11,29,2,13205.82434
"4352",2011,11,30,3,12584.87078
"4353",2011,12,1,4,12714.75911
"4354",2011,12,2,5,11853.5227
"4355",2011,12,3,6,7894.77516
"4356",2011,12,4,7,6957.898729
"4357",2011,12,5,1,11620.23412
"4358",2011,12,6,2,12478.18033
"4359",2011,12,7,3,12118.04095
"4360",2011,12,8,4,12023.1747
"4361",2011,12,9,5,11566.17614
"4362",2011,12,10,6,7655.976393
"4363",2011,12,11,7,6831.024633
"4364",2011,12,12,1,12086.66418
"4365",2011,12,13,2,12591.06864
"4366",2011,12,14,3,12631.56225
"4367",2011,12,15,4,12505.58422
"4368",2011,12,16,5,12210.86211
"4369",2011,12,17,6,7940.360463
"4370",2011,12,18,7,6876.681437
"4371",2011,12,19,1,12708.25542
"4372",2011,12,20,2,13639.20959
"4373",2011,12,21,3,13226.71096
"4374",2011,12,22,4,12215.18033
"4375",2011,12,23,5,10015.47556
"4376",2011,12,24,6,6688.519298
"4377",2011,12,25,7,5727.684338
"4378",2011,12,26,1,8039.138521
"4379",2011,12,27,2,12476.07282
"4380",2011,12,28,3,13476.24146
"4381",2011,12,29,4,12984.34814
"4382",2011,12,30,5,12433.31133
"4383",2011,12,31,6,8033.434311
"4384",2012,1,1,7,6627.750486
"4385",2012,1,2,1,7819.39689
"4386",2012,1,3,2,11322.71493
"4387",2012,1,4,3,12074.23199
"4388",2012,1,5,4,12170.08452
"4389",2012,1,6,5,11920.28447
"4390",2012,1,7,6,7783.359915
"4391",2012,1,8,7,6887.191635
"4392",2012,1,9,1,11248.84589
"4393",2012,1,10,2,11938.37369
"4394",2012,1,11,3,11858.34068
"4395",2012,1,12,4,12391.84143
"4396",2012,1,13,5,11380.69402
"4397",2012,1,14,6,7900.567819
"4398",2012,1,15,7,6898.737948
"4399",2012,1,16,1,10707.95422
"4400",2012,1,17,2,12175.06848
"4401",2012,1,18,3,11982.7178
"4402",2012,1,19,4,11998.08998
"4403",2012,1,20,5,11912.40685
"4404",2012,1,21,6,7948.386202
"4405",2012,1,22,7,6816.359433
"4406",2012,1,23,1,11465.17751
"4407",2012,1,24,2,12355.91481
"4408",2012,1,25,3,11690.42766
"4409",2012,1,26,4,12004.25033
"4410",2012,1,27,5,11649.21458
"4411",2012,1,28,6,7826.102393
"4412",2012,1,29,7,6733.117673
"4413",2012,1,30,1,11253.16802
"4414",2012,1,31,2,11919.64856
"4415",2012,2,1,3,11915.86767
"4416",2012,2,2,4,12134.57645
"4417",2012,2,3,5,11825.26924
"4418",2012,2,4,6,7832.19964
"4419",2012,2,5,7,6733.355201
"4420",2012,2,6,1,11227.46583
"4421",2012,2,7,2,12310.7706
"4422",2012,2,8,3,11945.69417
"4423",2012,2,9,4,11863.92328
"4424",2012,2,10,5,11982.73424
"4425",2012,2,11,6,7893.932881
"4426",2012,2,12,7,7011.021569
"4427",2012,2,13,1,11022.94354
"4428",2012,2,14,2,12708.03253
"4429",2012,2,15,3,12248.60951
"4430",2012,2,16,4,12375.78198
"4431",2012,2,17,5,11985.00895
"4432",2012,2,18,6,7818.219669
"4433",2012,2,19,7,6905.24968
"4434",2012,2,20,1,10836.50203
"4435",2012,2,21,2,12125.56135
"4436",2012,2,22,3,12435.57333
"4437",2012,2,23,4,12045.46566
"4438",2012,2,24,5,11799.74715
"4439",2012,2,25,6,7842.03006
"4440",2012,2,26,7,6706.680255
"4441",2012,2,27,1,11475.82155
"4442",2012,2,28,2,12207.06666
"4443",2012,2,29,3,11041.21924
"4444",2012,3,1,4,12519.37254
"4445",2012,3,2,5,11790.16904
"4446",2012,3,3,6,8012.708549
"4447",2012,3,4,7,7021.072897
"4448",2012,3,5,1,11390.43118
"4449",2012,3,6,2,12076.3175
"4450",2012,3,7,3,11971.30408
"4451",2012,3,8,4,11986.22981
"4452",2012,3,9,5,11816.46147
"4453",2012,3,10,6,7690.855167
"4454",2012,3,11,7,6496.910855
"4455",2012,3,12,1,11569.91605
"4456",2012,3,13,2,11778.84114
"4457",2012,3,14,3,11795.1671
"4458",2012,3,15,4,11782.52833
"4459",2012,3,16,5,11609.52042
"4460",2012,3,17,6,8064.839177
"4461",2012,3,18,7,6916.389782
"4462",2012,3,19,1,11578.06099
"4463",2012,3,20,2,12336.7534
"4464",2012,3,21,3,12055.97808
"4465",2012,3,22,4,11925.28463
